word,meaning,sort,title,phonetic,definition
sweet,adj.甜的；愉快的,12,Chapter 12 饮食健康,/swiːt/,A word in this category
bitter,adj.苦的；痛苦的；严寒的,12,Chapter 12 饮食健康,/ˈbɪtə(r)/,A word in this category
spicy,adj.辣的,12,Chapter 12 饮食健康,/ˈspaɪsi/,A word in this category
delicious,adj.美昧的,12,Chapter 12 饮食健康,/dɪˈlɪʃəs/,A word in this category
yummy,adj.美昧的,12,Chapter 12 饮食健康,/ˈjʌmi/,A word in this category
tasty,adj.美味的，可口的,12,Chapter 12 饮食健康,/ˈteɪsti/,A word in this category
hunger,n.饥饿；饥饿感；渴望,12,Chapter 12 饮食健康,/ˈhʌŋɡə(r)/,A word in this category
thirsty,adj.渴的；渴望的,12,Chapter 12 饮食健康,/ˈθɜːsti/,A word in this category
spice,n.(调味)香料；给生活增添情趣的事,12,Chapter 12 饮食健康,/spaɪs/,A word in this category
sauce,n.酱汁,12,Chapter 12 饮食健康,/sɔːs/,A word in this category
ketchup,n.番茄酱,12,Chapter 12 饮食健康,/ˈketʃəp/,A word in this category
perfume,n.香味，芳香；香水,12,Chapter 12 饮食健康,/ˈpɜːfjuːm/,A word in this category
ingredient,n.成分(烹调的)原料；因素,12,Chapter 12 饮食健康,/ɪnˈɡriːdiənt/,A word in this category
digest,v.消化；理解，领悟,12,Chapter 12 饮食健康,/daɪˈdʒest/,A word in this category
cook,v.烹调，烧，煮 n.厨师,12,Chapter 12 饮食健康,/kʊk/,A word in this category
bake,v.烘烤；烤熟,12,Chapter 12 饮食健康,/beɪk/,A word in this category
fry,v.油煎,12,Chapter 12 饮食健康,/fraɪ/,A word in this category
roast,v.烤n.烤肉,12,Chapter 12 饮食健康,/rəʊst/,A word in this category
toast,v.向……祝酒，为……干杯烤 n.烤面包片,12,Chapter 12 饮食健康,/təʊst/,A word in this category
suck,v.吮吸,12,Chapter 12 饮食健康,/sʌk/,A word in this category
swallow,v.咽下，吞下,12,Chapter 12 饮食健康,/ˈswɒləʊ/,A word in this category
lick,v.舔,12,Chapter 12 饮食健康,/lɪk/,A word in this category
chew,v.咀嚼,12,Chapter 12 饮食健康,/tʃuː/,A word in this category
gum,n.口香糖；树胶,12,Chapter 12 饮食健康,/ɡʌm/,A word in this category
soak,v.浸泡；使湿透,12,Chapter 12 饮食健康,/səʊk/,A word in this category
dip,v.蘸，浸,12,Chapter 12 饮食健康,/dɪp/,A word in this category
squeeze,v.挤压,12,Chapter 12 饮食健康,/skwiːz/,A word in this category
stir,v.搅动(使)行动,12,Chapter 12 饮食健康,/stɜː(r)/,A word in this category
grind,v.碾碎 n.枯燥乏味的事,12,Chapter 12 饮食健康,/ɡraɪnd/,A word in this category
slice,v.将……切成薄片；切，划 n.(切下的食物)薄片,12,Chapter 12 饮食健康,/slaɪs/,A word in this category
shed,n. 简易房，棚  v. 流，洒；摆脱,13,Chapter 13 建筑场所,/ʃed/,A word in this category
architecture,n.建筑风格；建筑学,13,Chapter 13 建筑场所,/ˈɑːkɪtektʃə(r)/,A word in this category
erection,n.建筑，建造,13,Chapter 13 建筑场所,/ɪˈrekʃn/,A word in this category
structure,n.建筑物；结构,13,Chapter 13 建筑场所,/ˈstrʌktʃə(r)/,A word in this category
construct,v.建造,13,Chapter 13 建筑场所,/kənˈstrʌkt/,A word in this category
obstruct,v.阻塞；妨碍,13,Chapter 13 建筑场所,/əbˈstrʌkt/,A word in this category
establish,v.建立，设立,13,Chapter 13 建筑场所,/ɪˈstæblɪʃ/,A word in this category
build,v.建造；开发,13,Chapter 13 建筑场所,/bɪld/,A word in this category
found,v.创建，创办,13,Chapter 13 建筑场所,/faʊnd/,A word in this category
concrete,n.混凝土 adj.具体的混凝土制的,13,Chapter 13 建筑场所,/ˈkɒŋkriːt/,A word in this category
steel,n.钢铁,13,Chapter 13 建筑场所,/stiːl/,A word in this category
stability,n.稳定(性),13,Chapter 13 建筑场所,/stəˈbɪləti/,A word in this category
site,n.地点,13,Chapter 13 建筑场所,/saɪt/,A word in this category
venue,n.发生地点，举行场所,13,Chapter 13 建筑场所,/ˈvenjuː/,A word in this category
landmark,n.地标；里程碑,13,Chapter 13 建筑场所,/ˈlændmɑːk/,A word in this category
situated,adj.位于......的,13,Chapter 13 建筑场所,/ˈsɪtʃueɪtɪd/,A word in this category
locate,v.放置，建立找到,13,Chapter 13 建筑场所,/ləʊˈkeɪt/,A word in this category
reside,v.居住,13,Chapter 13 建筑场所,/rɪˈzaɪd/,A word in this category
inhabit,v.居住于,13,Chapter 13 建筑场所,/ɪnˈhæbɪt/,A word in this category
migrate,v.迁徙；移居,13,Chapter 13 建筑场所,/maɪˈɡreɪt/,A word in this category
settle,v.解决在……定居，使定居,13,Chapter 13 建筑场所,/ˈset(ə)l/,A word in this category
dwelling,n.住所,13,Chapter 13 建筑场所,/ˈdwelɪŋ/,A word in this category
skyscraper,n摩天大楼,13,Chapter 13 建筑场所,/ˈskaɪskreɪpə(r)/,A word in this category
villa,n.乡间别墅；［英］度假别墅,13,Chapter 13 建筑场所,/ˈvɪlə/,A word in this category
mansion,n.宅第，公馆,13,Chapter 13 建筑场所,/ˈmænʃ(ə)n/,A word in this category
apartment,n. [美］公寓套房,13,Chapter 13 建筑场所,/əˈpɑːtmənt/,A word in this category
flat,n.【尤英】单元房，公寓,13,Chapter 13 建筑场所,/flæt/,"Smooth and level, not high or low"
hostel,n.廉价招待所,13,Chapter 13 建筑场所,/ˈhɒst(ə)l/,A word in this category
lodge,v.租住 n.小屋；度假屋,13,Chapter 13 建筑场所,/lɒdʒ/,A word in this category
hut,n.小屋，棚屋,13,Chapter 13 建筑场所,/hʌt/,A word in this category
cabin,n.小木屋；(船上的)小舱,13,Chapter 13 建筑场所,/ˈkæbɪn/,A word in this category
cellar,n.地窑，地下室,13,Chapter 13 建筑场所,/ˈselə(r)/,A word in this category
cottage,"n.村舍,小屋",13,Chapter 13 建筑场所,/ˈkɒtɪdʒ/,A word in this category
nursery,n.托儿所adj.托儿所的,13,Chapter 13 建筑场所,/ˈnɜːsərɪ/,A word in this category
cradle,n.摇篮发源地,13,Chapter 13 建筑场所,/ˈkreɪd(ə)l/,A word in this category
shelter,n. 庇护处；掩蔽 v. 庇护；遮蔽,13,Chapter 13 建筑场所,/ˈʃeltə(r)/,A word in this category
block,n.街区；障碍；一块,13,Chapter 13 建筑场所,/blɒk/,A word in this category
grid,n.栅栏；网格；输电网,13,Chapter 13 建筑场所,/ɡrɪd/,A word in this category
aisle,n.走廊，过道,13,Chapter 13 建筑场所,/aɪl/,A word in this category
porch,n.门廊,13,Chapter 13 建筑场所,/pɔːtʃ/,A word in this category
corridor,n.走廊，通道,13,Chapter 13 建筑场所,/ˈkɒrɪdɔː(r)/,A word in this category
stair,n.楼梯,13,Chapter 13 建筑场所,/steə(r)/,A word in this category
staircase,n. (建筑内的)楼梯,13,Chapter 13 建筑场所,/ˈsteəkeɪs/,A word in this category
storey,(=story) n.楼层,13,Chapter 13 建筑场所,/ˈstɔːri/,A word in this category
layer,n.层,13,Chapter 13 建筑场所,/ˈleɪə(r)/,A word in this category
elevator,n.【美】电梯,13,Chapter 13 建筑场所,/ˈelɪveɪtə(r)/,A word in this category
escalator,n.自动扶梯，滚梯,13,Chapter 13 建筑场所,/ˈeskəleɪtə(r)/,A word in this category
handrail,n.扶手，栏杆,13,Chapter 13 建筑场所,/ˈhændreɪl/,A word in this category
pillar,n.柱子；中坚，栋梁,13,Chapter 13 建筑场所,/ˈpɪlə(r)/,A word in this category
column,n.柱；(书、报纸等印刷页的)栏；(报刊的)专栏,13,Chapter 13 建筑场所,/ˈkɒləm/,A word in this category
beam,n. (能量、放射线或粒子的)束，柱,13,Chapter 13 建筑场所,/biːm/,A word in this category
vault,n.拱顶；金库，保险库,13,Chapter 13 建筑场所,/vɔːlt/,A word in this category
arch,n.拱门 v.(使)弯成弓形,13,Chapter 13 建筑场所,/ɑːtʃ/,A word in this category
ceiling,n.天花板，顶棚,13,Chapter 13 建筑场所,/ˈsiːlɪŋ/,A word in this category
eaves,n.屋檐,13,Chapter 13 建筑场所,/iːvz/,A word in this category
chimney,n.烟囱,13,Chapter 13 建筑场所,/ˈtʃɪmni/,A word in this category
reception,n.接待处,13,Chapter 13 建筑场所,/rɪˈsepʃ(ə)n/,A word in this category
lobby,n.大厅，前厅；游说 v.游说,13,Chapter 13 建筑场所,/ˈlɒbi/,A word in this category
bench,n.长凳；【the~】法官职位,13,Chapter 13 建筑场所,/bentʃ/,A word in this category
parlour,(=parlor)n.客厅,13,Chapter 13 建筑场所,/ˈpɑːlə(r)/,A word in this category
fireplace,n.壁炉,13,Chapter 13 建筑场所,/ˈfaɪəpleɪs/,A word in this category
radiator,n.暖气设备,13,Chapter 13 建筑场所,/ˈreɪdɪeɪtə(r)/,A word in this category
living room,n.客厅，起居室,13,Chapter 13 建筑场所,/'lɪvɪŋ ru:m/,A word in this category
cabinet,n.储藏柜；内阁,13,Chapter 13 建筑场所,/ˈkæbɪnət/,A word in this category
balcony,n.阳台；(剧院的)楼座,13,Chapter 13 建筑场所,/ˈbælkəni/,A word in this category
terrace,n.大阳台，露天平台,13,Chapter 13 建筑场所,/ˈterəs/,A word in this category
kitchen,n.厨房，灶间,13,Chapter 13 建筑场所,/ˈkɪtʃɪn/,A word in this category
internal,adj.内部的；自身的；国内的,13,Chapter 13 建筑场所,/ɪnˈtɜːn(ə)l/,A word in this category
lavatory,n.盥洗室，厕所,13,Chapter 13 建筑场所,/ˈlævətri/,A word in this category
toilet,n.抽水马桶；［英］厕所,13,Chapter 13 建筑场所,/ˈtɔɪlət/,A word in this category
bath,n.洗澡【英】浴缸,13,Chapter 13 建筑场所,/bɑːθ/,A word in this category
basin,n.盆；盆地,13,Chapter 13 建筑场所,/ˈbeɪs(ə)n/,A word in this category
reserve,n.储备(量)；自然保护区 v.预订,13,Chapter 13 建筑场所,/rɪˈzɜːv/,A word in this category
store,n.商店；贮存物  v.贮存,13,Chapter 13 建筑场所,/stɔː(r)/,A word in this category
mall,n. ［尤美］购物中心,13,Chapter 13 建筑场所,/mɔːl; mæl/,A word in this category
supermarket,n.超市,13,Chapter 13 建筑场所,/ˈsuːpəmɑːkɪt/,A word in this category
booth,n.售货摊；电话亭；小隔间,13,Chapter 13 建筑场所,/buːð/,A word in this category
casino,n.赌场,13,Chapter 13 建筑场所,/kəˈsiːnəʊ/,A word in this category
studio,n.演播室；工作室；单间公寓,13,Chapter 13 建筑场所,/ˈstjuːdiəʊ/,A word in this category
downtown,n.市中心adj.市中心的,13,Chapter 13 建筑场所,/ˌdaʊnˈtaʊn/,A word in this category
urban,adj.城市的,13,Chapter 13 建筑场所,/ˈɜːbən/,A word in this category
peripheral,adj.外围的  n.外围设备,13,Chapter 13 建筑场所,/pəˈrɪfərəl/,A word in this category
vicinity,n.附近，邻近地区,13,Chapter 13 建筑场所,/vəˈsɪnəti/,A word in this category
room,n.房间；空间,13,Chapter 13 建筑场所,/ruːm/,A word in this category
void,n.空间；空白；空虚adj.空的,13,Chapter 13 建筑场所,/vɔɪd/,A word in this category
spacious,adj.宽敞的,13,Chapter 13 建筑场所,/ˈspeɪʃəs/,A word in this category
airtight,adj.密封的，不透气的,13,Chapter 13 建筑场所,/ˈeətaɪt/,A word in this category
expanse,n.广阔，辽阔,13,Chapter 13 建筑场所,/ɪkˈspæns/,A word in this category
plaza,n.广场；购物中心,13,Chapter 13 建筑场所,/ˈplɑːzə/,A word in this category
castle,n.城堡,13,Chapter 13 建筑场所,/ˈkɑːs(ə)l/,A word in this category
carpenter,n.木匠,13,Chapter 13 建筑场所,/ˈkɑːpəntə(r)/,A word in this category
mason,n.石匠，泥瓦匠,13,Chapter 13 建筑场所,/ˈmeɪs(ə)n/,A word in this category
tile,n.瓦；瓷砖,13,Chapter 13 建筑场所,/taɪl/,A word in this category
brickwork,n. 砖结构,13,Chapter 13 建筑场所,/ˈbrɪkwɜːk/,A word in this category
hook,n.钩，钩状物；勾拳,13,Chapter 13 建筑场所,/hʊk/,A word in this category
lever,n.杠杆；操纵杆,13,Chapter 13 建筑场所,/ˈliːvə(r)/,A word in this category
pole,n.竿，杆,13,Chapter 13 建筑场所,/pəʊl/,"A long stick, or the top or bottom of Earth"
scaffold,n.脚手架；绞刑架,13,Chapter 13 建筑场所,/ˈskæfəʊld/,A word in this category
infrastructure,n.基础设施,13,Chapter 13 建筑场所,/ˈɪnfrəstrʌktʃə(r)/,A word in this category
apparatus,n.器械，装置,13,Chapter 13 建筑场所,/ˌæpəˈreɪtəs/,A word in this category
crane,n.起重机；鹤,13,Chapter 13 建筑场所,/kreɪn/,A word in this category
malfunction,v.发生故障,13,Chapter 13 建筑场所,/ˌmælˈfʌŋkʃ(ə)n/,A word in this category
maintain,v.维持；维修；坚称,13,Chapter 13 建筑场所,/meɪnˈteɪn/,A word in this category
fix,v.修理；使固定,13,Chapter 13 建筑场所,/fɪks/,A word in this category
mend,v.修理(使) 康复,13,Chapter 13 建筑场所,/mend/,A word in this category
modify,v.稍作修改,13,Chapter 13 建筑场所,/ˈmɒdɪfaɪ/,A word in this category
trim,v.修剪；装饰adj.整齐的，整洁的,13,Chapter 13 建筑场所,/trɪm/,A word in this category
weld,v.焊接；使紧密结合,13,Chapter 13 建筑场所,/weld/,A word in this category
saw,n.锯,13,Chapter 13 建筑场所,/sɔː/,A word in this category
screw,n.螺丝钉；螺旋桨,13,Chapter 13 建筑场所,/skruː/,A word in this category
drill,n.钻机；反复练习v.钻(孔)；训练,13,Chapter 13 建筑场所,/drɪl/,A word in this category
plumb,n.(表示垂直度等的)铅锤v.用铅垂线校正,13,Chapter 13 建筑场所,/plʌm/,A word in this category
viaduct,n.高架桥,13,Chapter 13 建筑场所,/ˈvaɪədʌkt/,A word in this category
span,n.跨距，跨度；持续时间,13,Chapter 13 建筑场所,/spæn/,A word in this category
dam,n.水坝 v.控制，抑制,13,Chapter 13 建筑场所,/dæm/,A word in this category
assemble,v.组装；装配,13,Chapter 13 建筑场所,/əˈsemb(ə)l/,A word in this category
install,v.安装,13,Chapter 13 建筑场所,/ɪnˈstɔːl/,A word in this category
furnish,v.为……配备家具陈设,13,Chapter 13 建筑场所,/ˈfɜːnɪʃ/,A word in this category
placement,n.放置，布置,13,Chapter 13 建筑场所,/ˈpleɪsmənt/,A word in this category
layout,n.设计，布置,13,Chapter 13 建筑场所,/ˈleɪaʊt/,A word in this category
design,v.设计；计划n.设计,13,Chapter 13 建筑场所,/dɪˈzaɪn/,A word in this category
entrance,n.入口；进入权,13,Chapter 13 建筑场所,/ˈentrəns/,A word in this category
entry,n.进入；进入权,13,Chapter 13 建筑场所,/ˈentri/,A word in this category
enter,v.进入,13,Chapter 13 建筑场所,/ˈentə(r)/,A word in this category
exit,n.出口；退场；离去v.离去,13,Chapter 13 建筑场所,/ˈeksɪt/,A word in this category
outside,adj.外部的 n.外表,13,Chapter 13 建筑场所,/ˌaʊtˈsaɪd/,A word in this category
outward,adj.向外的adv.向外,13,Chapter 13 建筑场所,/ˈaʊtwəd/,A word in this category
exterior,n.外部，外观adj.外部的,13,Chapter 13 建筑场所,/ɪkˈstɪəriə(r)/,A word in this category
external,adj.外来的；外面的；对外的,13,Chapter 13 建筑场所,/ɪkˈstɜːn(ə)l/,A word in this category
inner,adj.内部的；内心的,13,Chapter 13 建筑场所,/ˈɪnə(r)/,A word in this category
interior,n.内部adj.内部的,13,Chapter 13 建筑场所,/ɪnˈtɪəriə(r)/,A word in this category
inward,adj.向内的；内心的adv.向内,13,Chapter 13 建筑场所,/ˈɪnwəd/,A word in this category
navigate,v.航行；横渡,14,Chapter 14 交通旅行,/ˈnævɪɡeɪt/,A word in this category
voyage,n.航海，航天；航行,14,Chapter 14 交通旅行,/ˈvɔɪɪdʒ/,A word in this category
aviation,n.航空；航空学；航空工业,14,Chapter 14 交通旅行,/ˌeɪviˈeɪʃ(ə)n/,A word in this category
journey,n.旅行；历程,14,Chapter 14 交通旅行,/ˈdʒɜːni/,A word in this category
travel,n.旅行  v. 旅行,14,Chapter 14 交通旅行,/ˈtræv(ə)l/,A word in this category
safari,n. (尤指在东非的)观兽旅行,14,Chapter 14 交通旅行,/səˈfɑːri/,A word in this category
parade,n.游行；炫耀n.庆祝游行；列队行选；炫耀,14,Chapter 14 交通旅行,/pəˈreɪd/,A word in this category
haunt,v.(鬼魂等｝常出没于n.常去的地方,14,Chapter 14 交通旅行,/hɔːnt/,A word in this category
attraction,n. 吸引；具有吸引力的事物,14,Chapter 14 交通旅行,/əˈtrækʃ(ə)n/,A word in this category
memorial,n.纪念碑adj.纪念的，悼念的,14,Chapter 14 交通旅行,/məˈmɔːriəl/,A word in this category
pyramid,n. 金字塔；棱锥体,14,Chapter 14 交通旅行,/ˈpɪrəmɪd/,A word in this category
port,n.港口；左舷,14,Chapter 14 交通旅行,/pɔːt/,A word in this category
visa,n.签证,14,Chapter 14 交通旅行,/ˈviːzə/,A word in this category
traffic,n.交通，车流,14,Chapter 14 交通旅行,/ˈtræfɪk/,A word in this category
airline,n.航空公司,14,Chapter 14 交通旅行,/ˈeəlaɪn/,A word in this category
airplane,n.飞机,14,Chapter 14 交通旅行,/ˈeəpleɪn/,A word in this category
helicopter,n.直升机v.用直升机载送；乘直升机旅行,14,Chapter 14 交通旅行,/ˈhelɪkɒptə(r)/,A word in this category
jet,n. 喷气式飞机；喷射口,14,Chapter 14 交通旅行,/dʒet/,A word in this category
parachute,n.降落伞,14,Chapter 14 交通旅行,/ˈpærəʃuːt/,A word in this category
flight,n.飞行；航班,14,Chapter 14 交通旅行,/flaɪt/,A word in this category
pilot,n.飞行员,14,Chapter 14 交通旅行,/ˈpaɪlət/,A word in this category
passenger,n.乘客,14,Chapter 14 交通旅行,/ˈpæsɪndʒə(r)/,A word in this category
baggage,n. ［尤美］行李,14,Chapter 14 交通旅行,/ˈbæɡɪdʒ/,A word in this category
luggage,n.行李,14,Chapter 14 交通旅行,/ˈlʌɡɪdʒ/,A word in this category
suitcase,n.手提箱,14,Chapter 14 交通旅行,/ˈsuːtkeɪs/,A word in this category
carry-on,n.［美］(可随身携带上飞机的)小包adj.随身携带上飞机的,14,Chapter 14 交通旅行,/ˈkæri ɒn/,A word in this category
rack,n搁物架，挂物架,14,Chapter 14 交通旅行,/ræk/,A word in this category
freight,n.货运；货物v.运送｛货物),14,Chapter 14 交通旅行,/freɪt/,A word in this category
atlas,n.地图册，地图集,14,Chapter 14 交通旅行,/ˈætləs/,A word in this category
fare,n. 车费，路费,14,Chapter 14 交通旅行,/feə(r)/,A word in this category
route,n.路线,14,Chapter 14 交通旅行,/ruːt/,A word in this category
itinerary,n.行程，路线,14,Chapter 14 交通旅行,/aɪˈtɪnərəri/,A word in this category
passage,n.通过；通道，走廊,14,Chapter 14 交通旅行,/ˈpæsɪdʒ/,A word in this category
